NUM_VENDA,ID_LAN,NUM_DOCUMENTO,COD_COLIGADA,COD_EMPREENDIMENTO,CODTDO,ChaveCliente,DATAVENCIMENTO,DATABAIXA,VALOR_LIQUIDO,VALORBAIXA,SALDO,CM,STATUS_PAGAMENTO,DIAS_ATRASO,FAIXA_ATRASO,ENCARGOS
54442,106654,DOC-3649,2,834,20,5-4592,2024-04-15,2024-05-13,5927.31,5927.31,0.00,54.34,Baixado,28,Fase 1 - 01 a 29 dias,189.07
70533,106655,DOC-4774,17,363,71,2-8379,2025-06-10,,334.14,0.00,334.14,51.23,Em Aberto,460,Fase 4 - 91+ dias,64.60
31750,106656,DOC-3305,10,785,18,3-4026,2025-02-05,2025-02-17,775.56,775.56,0.00,1.55,Baixado,12,Fase 1 - 01 a 29 dias,18.69
77031,106657,DOC-4573,19,858,20,5-3203,2024-10-05,2024-10-06,4122.79,4122.79,0.00,1.40,Baixado,1,Fase 1 - 01 a 29 dias,80.04
70064,106658,DOC-5940,16,658,20,3-4811,2024-10-15,2025-01-07,2393.51,2393.51,0.00,40.45,Baixado,84,Fase 3 - 61 a 90 dias,122.50
90130,106659,DOC-2476,44,286,20,6-8069,2025-07-25,2025-09-04,4427.68,2836.44,1591.24,30.66,Baixado parcialmente,41,Fase 2 - 30 a 60 dias,137.76
56080,106660,DOC-9424,23,927,20,5-1564,2026-05-20,2026-06-14,6361.95,6361.95,0.00,30.48,Baixado,25,Fase 1 - 01 a 29 dias,199.27
70057,106661,DOC-7324,9,684,20,2-4557,2025-02-10,2025-05-04,1999.02,1999.02,0.00,38.95,Baixado,83,Fase 3 - 61 a 90 dias,93.82
86793,106662,DOC-7031,34,376,18,5-7904,2026-08-15,2026-08-29,2752.73,2752.73,0.00,10.54,Baixado,14,Fase 1 - 01 a 29 dias,69.42
57275,106663,DOC-8895,17,363,18,2-3254,2025-07-05,2025-07-08,4604.17,4604.17,0.00,2.00,Baixado,3,Fase 1 - 01 a 29 dias,98.16
10356,106664,DOC-4312,8,984,20,7-6516,2026-09-10,2026-09-12,4605.06,2238.32,2366.74,2.91,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,108.52
40728,106665,DOC-5843,16,529,20,4-8815,2025-04-10,2025-04-28,2832.80,2832.80,0.00,11.85,Baixado,18,Fase 1 - 01 a 29 dias,70.36
70064,106666,DOC-8782,16,658,20,3-4811,2025-03-15,2025-04-07,2246.01,1441.36,804.65,15.27,Baixado parcialmente,23,Fase 1 - 01 a 29 dias,62.75
50962,106667,DOC-4160,8,984,18,3-3080,2025-03-25,,3529.36,0.00,3529.36,535.62,Em Aberto,537,Fase 4 - 91+ dias,598.23
41478,106668,DOC-1141,44,286,20,2-8130,2025-11-20,,4490.38,0.00,4490.38,494.98,Em Aberto,297,Fase 4 - 91+ dias,540.28
38691,106669,DOC-5514,44,762,71,7-7352,2025-05-05,,448.28,0.00,448.28,59.25,Em Aberto,496,Fase 4 - 91+ dias,74.63
90130,106670,DOC-5948,44,286,20,6-8069,2025-05-25,2025-06-29,4360.20,4360.20,0.00,27.70,Baixado,35,Fase 2 - 30 a 60 dias,131.48
40728,106671,DOC-7098,16,529,20,4-8815,2024-10-10,2025-01-02,2994.27,1574.88,1419.39,48.16,Baixado parcialmente,84,Fase 3 - 61 a 90 dias,144.31
30769,106672,DOC-6566,23,683,71,7-3064,2024-09-15,2024-10-21,834.50,834.50,0.00,10.99,Baixado,36,Fase 2 - 30 a 60 dias,29.71
60237,106673,DOC-1500,47,100,18,2-8359,2025-09-15,2025-10-05,3078.56,3078.56,0.00,18.41,Baixado,20,Fase 1 - 01 a 29 dias,91.95
18155,106674,DOC-7916,19,858,39,6-8749,2025-10-28,2025-10-30,1144.45,1144.45,0.00,0.46,Baixado,2,Fase 1 - 01 a 29 dias,21.18
56002,106675,DOC-9234,47,195,20,3-5910,2025-01-20,2025-02-13,4374.06,4374.06,0.00,30.06,Baixado,24,Fase 1 - 01 a 29 dias,111.47
51031,106676,DOC-6801,2,620,18,3-1291,2026-03-25,2026-04-04,3379.26,3379.26,0.00,7.31,Baixado,10,Fase 1 - 01 a 29 dias,72.45
89711,106677,DOC-2491,34,704,67,5-7173,2026-06-25,2026-07-05,365.47,365.47,0.00,0.95,Baixado,10,Fase 1 - 01 a 29 dias,8.76
19125,106678,DOC-5339,31,399,20,4-8999,2024-02-10,2024-05-07,5475.30,5475.30,0.00,113.54,Baixado,87,Fase 3 - 61 a 90 dias,301.82
22348,106679,DOC-8562,21,132,67,2-4100,2025-12-15,2025-12-20,1136.33,1136.33,0.00,1.87,Baixado,5,Fase 1 - 01 a 29 dias,24.54
96856,106680,DOC-4435,49,893,20,3-8736,2025-04-10,2025-04-14,1430.16,1430.16,0.00,1.90,Baixado,4,Fase 1 - 01 a 29 dias,32.01
42593,106681,DOC-2934,21,132,20,3-4026,2024-11-10,2024-12-02,4283.62,1134.32,3149.30,25.51,Baixado parcialmente,22,Fase 1 - 01 a 29 dias,100.76
91084,106682,DOC-3207,34,376,18,6-3328,2024-07-05,,3638.51,0.00,3638.51,516.01,Em Aberto,800,Fase 4 - 91+ dias,1017.19
17000,106683,DOC-9351,34,704,20,2-2951,2026-08-25,,4938.34,0.00,4938.34,15.19,Em Aberto,19,Fase 1 - 01 a 29 dias,118.69
70064,106684,DOC-5573,16,658,20,3-4811,2025-10-15,2025-10-28,2221.57,2221.57,0.00,7.73,Baixado,13,Fase 1 - 01 a 29 dias,56.75
54259,106685,DOC-9376,49,893,18,6-3903,2025-03-05,2025-07-23,877.42,502.28,375.14,20.23,Baixado parcialmente,140,Fase 4 - 91+ dias,60.53
68971,106686,DOC-6949,44,286,20,3-9986,2026-08-15,,5574.02,0.00,5574.02,24.91,Em Aberto,29,Fase 1 - 01 a 29 dias,182.26
43289,106687,DOC-8833,19,913,20,6-8839,2026-08-05,,4968.43,0.00,4968.43,43.09,Em Aberto,39,Fase 2 - 30 a 60 dias,182.58
90187,106688,DOC-3900,9,735,20,4-7442,2025-07-25,2025-08-01,1585.81,1585.81,0.00,2.92,Baixado,7,Fase 1 - 01 a 29 dias,31.96
25266,106689,DOC-9012,51,312,20,3-5078,2024-12-20,2025-02-03,6653.37,6653.37,0.00,48.74,Baixado,45,Fase 2 - 30 a 60 dias,228.88
71187,106690,DOC-2865,10,387,39,2-8797,2025-03-25,2025-04-19,1944.65,1944.65,0.00,7.91,Baixado,25,Fase 1 - 01 a 29 dias,56.33
90472,106691,DOC-8889,9,735,20,5-3387,2024-12-25,2024-12-31,6019.19,2284.79,3734.40,13.07,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,121.06
82101,106692,DOC-3175,9,735,20,2-5314,2024-05-20,2024-09-17,3650.38,3650.38,0.00,66.62,Baixado,120,Fase 4 - 91+ dias,230.41
98149,106693,DOC-2154,49,893,20,6-3528,2025-10-15,2026-05-29,4147.83,4147.83,0.00,169.33,Baixado,226,Fase 4 - 91+ dias,390.01
82101,106694,DOC-2162,9,735,20,2-5314,2024-01-20,2024-08-07,3718.88,2985.05,733.83,287.46,Baixado parcialmente,200,Fase 4 - 91+ dias,353.03
11346,106695,DOC-4945,44,762,20,3-5887,2026-03-20,2026-04-26,2002.56,2002.56,0.00,14.14,Baixado,37,Fase 2 - 30 a 60 dias,59.08
42476,106696,DOC-1606,49,840,71,2-6975,2025-03-10,2025-05-13,686.81,496.18,190.63,11.34,Baixado parcialmente,64,Fase 3 - 61 a 90 dias,24.12
15948,106697,DOC-7938,8,670,18,7-5805,2024-02-28,2024-04-11,1656.88,1656.88,0.00,13.36,Baixado,43,Fase 2 - 30 a 60 dias,54.21
63386,106698,DOC-4830,42,689,18,2-9530,2024-06-05,2024-06-24,3608.41,3608.41,0.00,20.97,Baixado,19,Fase 1 - 01 a 29 dias,106.17
93990,106699,DOC-7664,17,363,18,2-7040,2024-10-25,2025-03-02,4259.68,2123.84,2135.84,111.85,Baixado parcialmente,128,Fase 4 - 91+ dias,288.82
44506,106700,DOC-2113,2,620,18,2-5510,2024-01-10,2024-04-28,2462.61,2462.61,0.00,52.22,Baixado,109,Fase 4 - 91+ dias,147.09
10682,106701,DOC-2892,9,735,20,2-1893,2024-01-25,2024-02-10,5411.34,5411.34,0.00,27.66,Baixado,16,Fase 1 - 01 a 29 dias,147.26
19125,106702,DOC-8438,31,399,20,4-8999,2024-07-10,2024-08-03,5348.93,2606.22,2742.71,17.50,Baixado parcialmente,24,Fase 1 - 01 a 29 dias,140.15
28423,106703,DOC-3634,44,762,71,2-9134,2024-03-28,2024-05-01,748.66,748.66,0.00,6.99,Baixado,34,Fase 2 - 30 a 60 dias,21.26
86132,106704,DOC-4610,42,833,71,3-8979,2025-09-10,2025-09-14,459.54,459.54,0.00,0.69,Baixado,4,Fase 1 - 01 a 29 dias,10.99
93574,106705,DOC-7625,2,620,20,2-4204,2026-08-10,,1912.19,0.00,1912.19,22.23,Em Aberto,34,Fase 2 - 30 a 60 dias,60.21
93388,106706,DOC-8821,31,532,18,3-2587,2025-06-05,2025-06-07,4154.05,4154.05,0.00,3.03,Baixado,2,Fase 1 - 01 a 29 dias,75.10
91233,106707,DOC-3874,47,195,18,2-2951,2024-09-20,2024-12-13,931.54,931.54,0.00,18.96,Baixado,84,Fase 3 - 61 a 90 dias,45.60
61132,106708,DOC-7074,2,620,20,4-3413,2026-06-28,,1240.20,0.00,1240.20,28.68,Em Aberto,77,Fase 3 - 61 a 90 dias,55.12
62708,106709,DOC-3681,16,658,20,7-5628,2024-04-05,2024-06-05,5676.28,5676.28,0.00,47.13,Baixado,61,Fase 3 - 61 a 90 dias,207.17
22024,106710,DOC-7582,58,636,71,3-4093,2026-08-15,,510.67,0.00,510.67,4.19,Em Aberto,29,Fase 1 - 01 a 29 dias,14.59
70692,106711,DOC-7206,10,785,20,4-1044,2025-05-28,2025-07-05,6231.34,6231.34,0.00,56.32,Baixado,38,Fase 2 - 30 a 60 dias,218.61
82356,106712,DOC-4023,8,670,18,2-4100,2026-09-05,2026-09-11,4508.14,4508.14,0.00,4.16,Baixado,6,Fase 1 - 01 a 29 dias,103.32
76899,106713,DOC-5615,47,195,18,2-9279,2024-06-25,2024-07-01,1766.16,1036.33,729.83,2.86,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,36.39
76731,106714,DOC-9036,42,689,71,2-3795,2024-01-05,2024-02-01,403.34,403.34,0.00,2.63,Baixado,27,Fase 1 - 01 a 29 dias,12.20
62358,106715,DOC-4458,17,363,20,5-5269,2024-08-10,2024-11-05,2921.69,2921.69,0.00,83.48,Baixado,87,Fase 3 - 61 a 90 dias,144.67
10005,106716,DOC-3979,44,762,20,7-3030,2024-11-25,2024-12-16,1489.15,1489.15,0.00,9.34,Baixado,21,Fase 1 - 01 a 29 dias,35.29
60736,106717,DOC-3739,16,658,71,7-3276,2025-04-15,2025-04-18,171.92,171.92,0.00,0.12,Baixado,3,Fase 1 - 01 a 29 dias,4.07
42904,106718,DOC-1754,10,785,71,2-7104,2026-08-15,,548.30,0.00,548.30,3.79,Em Aberto,29,Fase 1 - 01 a 29 dias,17.11
41372,106719,DOC-2436,25,512,20,2-3947,2024-01-28,2024-02-07,3034.86,1675.40,1359.46,4.36,Baixado parcialmente,10,Fase 1 - 01 a 29 dias,70.00
36639,106720,DOC-8551,31,532,71,5-1753,2026-05-28,2026-07-20,218.35,218.35,0.00,2.08,Baixado,53,Fase 2 - 30 a 60 dias,8.70
50962,106721,DOC-9505,8,984,18,3-3080,2025-09-25,2025-10-13,3499.74,3499.74,0.00,19.42,Baixado,18,Fase 1 - 01 a 29 dias,92.87
79828,106722,DOC-3773,31,399,20,3-3301,2025-07-25,2025-07-31,4262.99,4262.99,0.00,6.73,Baixado,6,Fase 1 - 01 a 29 dias,91.43
54556,106723,DOC-8205,56,720,18,7-7394,2025-04-15,2025-04-21,2100.91,2100.91,0.00,1.82,Baixado,6,Fase 1 - 01 a 29 dias,49.47
22407,106724,DOC-4875,23,927,20,4-5503,2025-05-20,2025-05-27,4485.74,4485.74,0.00,9.61,Baixado,7,Fase 1 - 01 a 29 dias,108.99
47533,106725,DOC-1850,42,689,18,4-6173,2024-04-20,2024-04-27,2154.02,2154.02,0.00,2.74,Baixado,7,Fase 1 - 01 a 29 dias,53.28
44933,106726,DOC-3310,34,376,20,2-4421,2025-01-15,2025-03-29,2605.98,2605.98,0.00,74.97,Baixado,73,Fase 3 - 61 a 90 dias,99.16
64432,106727,DOC-2241,10,387,18,6-4539,2025-09-05,2025-09-09,3503.23,3503.23,0.00,3.39,Baixado,4,Fase 1 - 01 a 29 dias,64.83
51090,106728,DOC-6813,47,195,20,6-1573,2025-08-10,2025-08-10,4715.08,4715.08,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
97027,106729,DOC-9556,63,189,20,6-6246,2024-11-10,2025-01-07,4284.08,4284.08,0.00,42.41,Baixado,58,Fase 2 - 30 a 60 dias,155.79
36113,106730,DOC-4566,19,858,20,6-8121,2025-07-15,2025-09-10,2440.37,2440.37,0.00,34.36,Baixado,57,Fase 2 - 30 a 60 dias,92.77
44933,106731,DOC-5718,34,376,20,2-4421,2025-02-15,2025-03-17,2726.37,2726.37,0.00,19.16,Baixado,30,Fase 2 - 30 a 60 dias,82.30
46660,106732,DOC-5526,8,984,20,6-9582,2026-01-20,2026-01-24,6623.25,6623.25,0.00,4.90,Baixado,4,Fase 1 - 01 a 29 dias,149.60
98110,106733,DOC-1584,9,735,20,4-8941,2024-03-25,2024-05-08,4033.79,4033.79,0.00,28.51,Baixado,44,Fase 2 - 30 a 60 dias,141.52
75717,106734,DOC-2250,9,735,39,4-2238,2025-11-05,2026-02-28,969.45,969.45,0.00,34.05,Baixado,115,Fase 4 - 91+ dias,61.94
82356,106735,DOC-6583,8,670,18,2-4100,2026-02-05,2026-02-08,4325.30,4325.30,0.00,2.60,Baixado,3,Fase 1 - 01 a 29 dias,86.40
41753,106736,DOC-3663,19,858,20,3-6814,2026-01-28,2026-02-04,1817.47,1817.47,0.00,3.92,Baixado,7,Fase 1 - 01 a 29 dias,39.43
91507,106737,DOC-9850,16,529,71,5-3578,2024-03-05,2024-04-03,512.54,512.54,0.00,4.67,Baixado,29,Fase 1 - 01 a 29 dias,14.42
70300,106738,DOC-9651,44,286,20,2-6398,2024-10-20,2024-12-16,3487.00,3487.00,0.00,72.69,Baixado,57,Fase 2 - 30 a 60 dias,131.83
59406,106739,DOC-2030,34,376,20,6-8749,2024-11-25,2024-12-01,5862.83,1631.30,4231.53,5.75,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,128.20
62657,106740,DOC-5803,19,913,20,6-1478,2026-08-28,2026-09-06,6248.40,6248.40,0.00,14.80,Baixado,9,Fase 1 - 01 a 29 dias,151.14
21760,106741,DOC-9905,19,858,39,7-8725,2024-12-28,2025-01-22,2158.19,2158.19,0.00,9.81,Baixado,25,Fase 1 - 01 a 29 dias,64.51
92781,106742,DOC-5026,2,620,67,3-7089,2024-11-10,,1665.36,0.00,1665.36,212.25,Em Aberto,672,Fase 4 - 91+ dias,374.04
41753,106743,DOC-6873,19,858,20,3-6814,2024-09-28,2024-10-01,1783.39,1783.39,0.00,0.94,Baixado,3,Fase 1 - 01 a 29 dias,34.13
58259,106744,DOC-6961,23,927,20,5-2193,2025-09-20,2025-09-30,5703.35,5703.35,0.00,12.14,Baixado,10,Fase 1 - 01 a 29 dias,148.75
72140,106745,DOC-6742,9,684,20,5-8755,2026-03-25,2026-04-27,4272.82,4272.82,0.00,19.10,Baixado,33,Fase 2 - 30 a 60 dias,134.08
84598,106746,DOC-2873,17,363,20,5-5269,2026-07-15,2026-07-15,2622.08,1021.34,1600.74,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
18379,106747,DOC-7923,42,833,20,6-5468,2025-07-10,2025-10-19,1409.15,1409.15,0.00,21.90,Baixado,101,Fase 4 - 91+ dias,64.41
41435,106748,DOC-3016,2,834,20,5-3805,2025-03-10,2025-06-16,1412.89,1412.89,0.00,23.52,Baixado,98,Fase 4 - 91+ dias,65.79
20332,106749,DOC-8565,44,762,20,6-9220,2026-06-20,2026-08-07,4088.39,4088.39,0.00,37.88,Baixado,48,Fase 2 - 30 a 60 dias,152.34
98834,106750,DOC-2106,44,762,71,5-4366,2025-08-10,2025-08-13,611.12,611.12,0.00,0.72,Baixado,3,Fase 1 - 01 a 29 dias,11.57
17974,106751,DOC-6008,47,100,20,7-6877,2025-11-28,2026-06-13,5102.97,2460.45,2642.52,164.31,Baixado parcialmente,197,Fase 4 - 91+ dias,372.32
27514,106752,DOC-5224,21,132,18,7-5042,2024-12-25,2025-08-11,4579.94,4579.94,0.00,362.47,Baixado,229,Fase 4 - 91+ dias,503.88
16983,106753,DOC-3628,9,684,20,5-6500,2025-10-28,2025-11-29,2769.12,2769.12,0.00,33.88,Baixado,32,Fase 2 - 30 a 60 dias,74.58
82054,106754,DOC-5541,23,683,18,7-2056,2025-04-20,2025-06-05,1558.08,708.45,849.63,26.50,Baixado parcialmente,46,Fase 2 - 30 a 60 dias,51.27
25570,106755,DOC-5178,31,399,39,5-9689,2024-10-25,2025-01-18,1685.18,1423.31,261.87,22.76,Baixado parcialmente,85,Fase 3 - 61 a 90 dias,71.69
76094,106756,DOC-8156,16,529,20,3-6108,2026-06-28,2026-07-01,6256.80,6256.80,0.00,5.28,Baixado,3,Fase 1 - 01 a 29 dias,120.37
16963,106757,DOC-6474,9,684,20,6-8715,2026-02-25,2026-02-28,3153.75,3153.75,0.00,1.39,Baixado,3,Fase 1 - 01 a 29 dias,65.33
67444,106758,DOC-6864,31,399,20,5-5562,2026-04-20,2026-06-03,1538.25,1538.25,0.00,10.87,Baixado,44,Fase 2 - 30 a 60 dias,45.81
33889,106759,DOC-9731,2,834,20,5-3578,2025-03-25,2025-08-12,1351.06,1351.06,0.00,42.02,Baixado,140,Fase 4 - 91+ dias,93.30
17974,106760,DOC-1789,47,100,20,7-6877,2026-01-28,,5300.20,0.00,5300.20,178.62,Em Aberto,228,Fase 4 - 91+ dias,521.80
94202,106761,DOC-3377,47,195,39,5-5816,2024-02-10,2024-02-26,1732.81,1732.81,0.00,4.81,Baixado,16,Fase 1 - 01 a 29 dias,50.14
70596,106762,DOC-6242,23,683,20,6-3503,2024-01-05,2024-01-17,5986.97,3317.11,2669.86,18.18,Baixado parcialmente,12,Fase 1 - 01 a 29 dias,128.93
45812,106763,DOC-5654,8,984,20,5-3820,2025-04-05,,3838.46,0.00,3838.46,503.94,Em Aberto,526,Fase 4 - 91+ dias,645.06
36639,106764,DOC-6536,31,532,71,5-1753,2026-08-28,2026-09-05,207.97,207.97,0.00,0.26,Baixado,8,Fase 1 - 01 a 29 dias,4.37
86857,106765,DOC-7789,10,387,18,3-4026,2026-07-10,2026-07-20,1566.72,1566.72,0.00,5.69,Baixado,10,Fase 1 - 01 a 29 dias,33.94
64899,106766,DOC-5856,49,840,67,6-5404,2025-04-15,2025-04-20,1432.68,1432.68,0.00,1.41,Baixado,5,Fase 1 - 01 a 29 dias,27.22
85625,106767,DOC-2948,47,100,20,2-4100,2025-04-20,2025-05-26,4585.33,4585.33,0.00,55.72,Baixado,36,Fase 2 - 30 a 60 dias,131.82
36113,106768,DOC-8891,19,858,20,6-8121,2024-12-15,2025-01-15,2515.31,2515.31,0.00,30.11,Baixado,31,Fase 2 - 30 a 60 dias,75.22
69627,106769,DOC-2033,56,720,20,6-7082,2026-05-28,,3521.17,0.00,3521.17,72.68,Em Aberto,108,Fase 4 - 91+ dias,178.71
98378,106770,DOC-2180,34,704,71,6-9101,2026-08-28,,423.65,0.00,423.65,2.61,Em Aberto,16,Fase 1 - 01 a 29 dias,11.66
33442,106771,DOC-2259,44,762,20,5-8900,2025-11-28,2025-12-02,5408.34,5408.34,0.00,5.01,Baixado,4,Fase 1 - 01 a 29 dias,127.76
85818,106772,DOC-5116,17,792,20,3-8264,2024-02-10,2024-03-31,6695.91,6695.91,0.00,123.39,Baixado,50,Fase 2 - 30 a 60 dias,251.45
67625,106773,DOC-9489,10,785,20,5-1753,2024-07-28,2024-10-01,4050.06,4050.06,0.00,42.66,Baixado,65,Fase 3 - 61 a 90 dias,190.49
35302,106774,DOC-7165,28,130,20,7-1223,2026-05-20,,6003.14,0.00,6003.14,194.17,Em Aberto,116,Fase 4 - 91+ dias,397.29
30769,106775,DOC-1703,23,683,71,7-3064,2024-08-15,2025-12-02,869.85,869.85,0.00,57.12,Baixado,474,Fase 4 - 91+ dias,163.82
56201,106776,DOC-2180,17,792,39,3-3372,2025-05-15,2025-05-21,1247.06,972.62,274.44,2.55,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,28.13
36113,106777,DOC-5668,19,858,20,6-8121,2025-02-15,,2334.82,0.00,2334.82,296.18,Em Aberto,575,Fase 4 - 91+ dias,474.68
38641,106778,DOC-7138,44,762,71,7-4911,2024-12-10,2025-01-12,271.45,271.45,0.00,2.35,Baixado,33,Fase 2 - 30 a 60 dias,8.40
37298,106779,DOC-4253,37,839,20,7-3422,2024-08-25,2024-09-30,5962.35,3463.21,2499.14,65.00,Baixado parcialmente,36,Fase 2 - 30 a 60 dias,210.44
72372,106780,DOC-3693,47,195,71,2-1365,2025-02-28,2025-04-10,401.36,401.36,0.00,6.50,Baixado,41,Fase 2 - 30 a 60 dias,12.36
68286,106781,DOC-1395,16,529,20,3-7186,2026-02-15,,3248.79,0.00,3248.79,162.85,Em Aberto,210,Fase 4 - 91+ dias,316.88
19989,106782,DOC-4035,34,376,20,3-4093,2024-09-15,2024-11-26,4280.49,4280.49,0.00,46.07,Baixado,72,Fase 3 - 61 a 90 dias,179.77
92781,106783,DOC-1606,2,620,67,3-7089,2024-12-10,2024-12-18,1661.75,1661.75,0.00,2.09,Baixado,8,Fase 1 - 01 a 29 dias,41.66
24269,106784,DOC-2830,9,684,18,7-9639,2025-03-20,2025-04-07,1687.06,1687.06,0.00,6.96,Baixado,18,Fase 1 - 01 a 29 dias,48.36
14788,106785,DOC-5881,44,286,71,2-9527,2024-09-05,2024-10-09,303.84,303.84,0.00,2.91,Baixado,34,Fase 2 - 30 a 60 dias,10.66
72741,106786,DOC-8543,56,720,20,4-2428,2025-10-10,2025-11-11,5643.23,5643.23,0.00,46.29,Baixado,32,Fase 2 - 30 a 60 dias,160.51
31638,106787,DOC-6656,28,130,20,7-8088,2026-04-15,2026-04-23,898.51,898.51,0.00,2.35,Baixado,8,Fase 1 - 01 a 29 dias,22.16
30319,106788,DOC-9191,19,913,20,4-1515,2025-04-10,2025-07-20,5544.96,5544.96,0.00,185.69,Baixado,101,Fase 4 - 91+ dias,264.27
26387,106789,DOC-7180,2,834,71,3-6721,2025-05-05,2025-05-15,254.23,254.23,0.00,0.36,Baixado,10,Fase 1 - 01 a 29 dias,5.93
96856,106790,DOC-2291,49,893,20,3-8736,2025-08-10,2025-08-19,1392.33,1392.33,0.00,3.49,Baixado,9,Fase 1 - 01 a 29 dias,36.01
37298,106791,DOC-7288,37,839,20,7-3422,2024-03-25,2024-05-24,5929.97,5929.97,0.00,88.37,Baixado,60,Fase 2 - 30 a 60 dias,245.68
54737,106792,DOC-4733,21,132,18,2-5314,2025-07-20,2025-07-24,1412.19,1412.19,0.00,1.60,Baixado,4,Fase 1 - 01 a 29 dias,26.00
83853,106793,DOC-2733,23,927,18,4-1044,2024-12-10,2024-12-12,3138.23,3138.23,0.00,2.02,Baixado,2,Fase 1 - 01 a 29 dias,67.58
23941,106794,DOC-2064,44,762,20,3-1372,2025-03-05,2025-04-02,3879.52,3879.52,0.00,36.12,Baixado,28,Fase 1 - 01 a 29 dias,112.48
43145,106795,DOC-4300,63,189,20,5-5390,2026-06-05,2026-06-20,3663.49,2581.63,1081.86,15.57,Baixado parcialmente,15,Fase 1 - 01 a 29 dias,85.41
96878,106796,DOC-9357,34,376,71,2-5653,2024-09-15,2024-10-31,850.65,850.65,0.00,8.56,Baixado,46,Fase 2 - 30 a 60 dias,34.23
70057,106797,DOC-7200,9,684,20,2-4557,2026-05-10,2026-07-26,2011.36,2011.36,0.00,35.03,Baixado,77,Fase 3 - 61 a 90 dias,82.77
65061,106798,DOC-6402,44,762,71,4-8567,2026-06-25,2026-07-02,869.98,869.98,0.00,1.62,Baixado,7,Fase 1 - 01 a 29 dias,17.89
55229,106799,DOC-1029,44,286,20,2-4421,2025-08-05,2026-04-18,3344.76,3344.76,0.00,284.39,Baixado,256,Fase 4 - 91+ dias,403.05
58259,106800,DOC-4213,23,927,20,5-2193,2024-12-20,2024-12-24,5498.97,3793.62,1705.35,5.63,Baixado parcialmente,4,Fase 1 - 01 a 29 dias,111.53
59894,106801,DOC-3725,31,532,67,5-7150,2025-05-10,2025-12-13,1413.87,1413.87,0.00,61.12,Baixado,217,Fase 4 - 91+ dias,146.26
95526,106802,DOC-6599,37,839,71,3-1548,2026-02-20,2026-03-23,573.82,573.82,0.00,3.67,Baixado,31,Fase 2 - 30 a 60 dias,15.85
54633,106803,DOC-4998,44,286,18,5-1564,2024-07-25,2024-09-12,2484.71,2484.71,0.00,42.93,Baixado,49,Fase 2 - 30 a 60 dias,76.96
89844,106804,DOC-9616,44,286,18,5-9044,2026-08-05,2026-08-08,1728.04,1728.04,0.00,0.77,Baixado,3,Fase 1 - 01 a 29 dias,38.35
93802,106805,DOC-6711,31,532,18,6-5675,2024-05-15,2024-06-25,3309.35,3309.35,0.00,24.62,Baixado,41,Fase 2 - 30 a 60 dias,114.40
44444,106806,DOC-5110,37,699,71,6-5997,2024-11-15,2024-11-20,858.33,858.33,0.00,0.89,Baixado,5,Fase 1 - 01 a 29 dias,16.27
74536,106807,DOC-2966,9,735,20,3-5467,2025-12-20,2026-02-01,2835.97,2835.97,0.00,40.10,Baixado,43,Fase 2 - 30 a 60 dias,106.43
32390,106808,DOC-2852,10,785,20,4-9585,2025-07-15,2026-03-12,3668.39,3668.39,0.00,304.53,Baixado,240,Fase 4 - 91+ dias,313.24
28747,106809,DOC-2620,47,100,18,7-9844,2025-09-05,2025-09-05,2025.13,2025.13,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
72549,106810,DOC-8859,8,984,71,2-4421,2025-06-05,,249.68,0.00,249.68,18.47,Em Aberto,465,Fase 4 - 91+ dias,49.47
13397,106811,DOC-6473,34,704,20,3-1372,2026-06-25,2026-07-05,5780.21,5780.21,0.00,11.19,Baixado,10,Fase 1 - 01 a 29 dias,152.60
55781,106812,DOC-9777,42,833,20,2-3744,2026-03-28,2026-04-30,5904.89,5904.89,0.00,74.40,Baixado,33,Fase 2 - 30 a 60 dias,181.71
22979,106813,DOC-5054,10,387,71,5-8477,2024-10-25,2024-10-26,418.60,418.60,0.00,0.17,Baixado,1,Fase 1 - 01 a 29 dias,7.98
33152,106814,DOC-2274,2,834,20,5-4162,2026-05-20,,6077.34,0.00,6077.34,262.44,Em Aberto,116,Fase 4 - 91+ dias,358.36
91214,106815,DOC-7530,8,984,20,3-9073,2024-09-28,2024-10-08,1862.68,1862.68,0.00,4.33,Baixado,10,Fase 1 - 01 a 29 dias,47.06
46660,106816,DOC-8759,8,984,20,6-9582,2025-11-20,2025-11-25,6371.02,6371.02,0.00,9.61,Baixado,5,Fase 1 - 01 a 29 dias,131.61
24725,106817,DOC-3112,16,658,20,3-3372,2026-04-28,,3117.34,0.00,3117.34,132.54,Em Aberto,138,Fase 4 - 91+ dias,229.19
91208,106818,DOC-6152,17,792,20,4-8698,2026-01-15,2026-02-09,3580.31,987.23,2593.08,18.25,Baixado parcialmente,25,Fase 1 - 01 a 29 dias,102.03
79619,106819,DOC-3914,28,130,18,3-9348,2025-07-25,2025-08-28,3480.96,3480.96,0.00,24.92,Baixado,34,Fase 2 - 30 a 60 dias,97.37
